variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
去除信念输入,83,693.785480260849,91300,-358.61,100.0,832.08,-1190.69,-0.08826323755913311,-0.050404476208819285,1.7836331215169694,2.458016777038574
去除信念输入,84,702.1486573219299,92400,-324.22,100.0,768.92,-1093.14,-0.07700876345237097,-0.05786624468035168,2.1829287939601474,2.0219124131732515
去除信念输入,85,710.4928340911865,93500,-276.98,100.0,714.5,-991.48,-0.06894855873866214,-0.05162587867428859,2.071811130311754,2.0988481442133584
去除信念输入,86,719.0393660068512,94600,-203.8,100.0,647.32,-851.12,-0.08731841196616491,-0.06536804007159339,2.0405916849772137,2.2232335984706877
去除信念输入,87,727.3580508232117,95700,-238.54,100.0,657.89,-896.43,-0.0887311961915758,-0.030917966200245752,1.5930421160327064,2.7032377945052253
去除信念输入,88,735.7292468547821,96800,-188.78,100.0,614.32,-803.1,-0.06830738701650665,-0.08084479942917824,2.34032521115409,1.8854820125632816
去除信念输入,89,744.1536891460419,97900,-174.06,100.0,579.86,-753.92,-0.0798541304965814,-0.06640002479155858,1.5519037736786736,2.667226347658369
去除信念输入,90,752.6035962104797,99000,-216.84,100.0,591.24,-808.08,-0.0899485793016437,-0.061012167007558876,1.7620889743169148,2.395148770014445
去除信念输入,91,760.9816470146179,100100,-173.48,100.0,537.98,-711.46,-0.090442878804687,-0.0665596653914286,2.392040569252438,1.5998614927132924
去除信念输入,92,769.3334047794342,101200,-141.82,100.0,506.88,-648.7,-0.08254576623439788,-0.04199353406826655,1.8927512553003099,2.361770669619242
去除信念输入,93,777.7184209823608,102300,-161.65,100.0,542.55,-704.2,-0.06643090053564972,-0.07786059260575308,2.191754913330078,1.8979396535290611
去除信念输入,94,785.9790918827057,103400,-179.83,100.0,554.44,-734.27,-0.0655690868695577,-0.07015461528466807,2.0931958675384523,2.0125355061557557
去除信念输入,95,794.3097348213196,104500,-188.81,100.0,614.58,-803.39,-0.07685011385215654,-0.06849907984336218,2.129643450842963,1.928771036863327
去除信念输入,96,802.5944368839264,105600,-139.14,100.0,594.64,-733.78,-0.08070389798118008,-0.05140641865630945,2.0965388788117303,2.014016158050961
去除信念输入,97,810.8833618164062,106700,-202.53,100.0,604.61,-807.14,-0.04882723893970251,-0.05703064633740319,1.7658577852778965,2.259379944867558
去除信念输入,98,819.2422876358032,107800,-193.32,100.0,605.4,-798.72,-0.07992782354768779,-0.043971455283463,1.7860567741923863,2.3163885447714065
去除信念输入,99,827.8030996322632,108900,-175.17,100.0,595.66,-770.83,-0.07591255803902944,-0.06857954371306631,1.9303542772928874,2.1786706573433348
去除信念输入,100,836.3306834697723,110000,-197.95,100.0,590.89,-788.84,-0.07038534217410618,-0.05987284266286426,2.057608942190806,2.019805051220788
