episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack
0,16,1,0,0,1,0.9697409272193909,0.4593128561973572,0.5040693283081055
0,16,2,0,0,1,0.9713094234466553,0.07065064460039139,0.5837676525115967
0,16,3,1,0,1,0.9691164493560791,0.4698749780654907,0.8477885127067566
0,16,4,1,1,0,0.039163876324892044,0.6695222854614258,0.38012176752090454
0,17,0,0,0,0,0.9704518914222717,0.35954341292381287,0.4316790997982025
0,17,1,0,0,0,0.9703811407089233,0.29927119612693787,0.4952160716056824
0,17,2,0,0,1,0.9713224172592163,0.11192390322685242,0.6676591038703918
0,17,3,1,0,1,0.9700115919113159,0.4613488018512726,0.8404364585876465
0,17,4,1,1,0,0.03464902192354202,0.5571407675743103,0.49165400862693787
0,18,0,0,0,0,0.9708054065704346,0.34681516885757446,0.42066076397895813
0,18,1,0,0,0,0.9707630276679993,0.3449128568172455,0.4641840159893036
0,18,2,0,0,1,0.9713302254676819,0.09997467696666718,0.7063390016555786
0,18,3,1,1,1,0.9705421924591064,0.501162052154541,0.8340311646461487
0,18,4,1,1,0,0.03215958550572395,0.5911434292793274,0.48035988211631775
0,19,0,0,0,0,0.9710178375244141,0.38255807757377625,0.41938063502311707
0,19,1,0,0,0,0.9709923267364502,0.4051254093647003,0.33457517623901367
0,19,2,0,0,1,0.9713349938392639,0.121292844414711,0.7093772888183594
0,19,3,1,0,1,0.6755657196044922,0.480160117149353,0.7666096091270447
0,19,4,1,1,0,0.030734850093722343,0.6109822392463684,0.36047840118408203
0,20,0,0,0,0,0.9711459279060364,0.3322426974773407,0.34701478481292725
0,20,1,0,0,0,0.9711305499076843,0.44333699345588684,0.42899391055107117
0,20,2,0,0,1,0.9713379144668579,0.11906235665082932,0.7822570204734802
0,20,3,1,0,1,0.8619004487991333,0.45369336009025574,0.8096533417701721
0,20,4,1,1,0,0.029900681227445602,0.6736238598823547,0.37301260232925415
0,21,0,0,0,0,0.9712234139442444,0.3349285125732422,0.3342612087726593
0,21,1,0,0,0,0.9712140560150146,0.47390544414520264,0.4901668131351471
0,21,2,0,0,1,0.9713396430015564,0.10143892467021942,0.7882525324821472
0,21,3,1,0,1,0.9239278435707092,0.4035838544368744,0.7669406533241272
0,21,4,1,1,0,0.029405465349555016,0.7005376815795898,0.2919505834579468
0,22,0,0,0,0,0.9712702631950378,0.33699408173561096,0.26545822620391846
0,22,1,0,1,1,0.9712646007537842,0.5121604800224304,0.5414708256721497
0,22,2,0,0,1,0.9713407158851624,0.07635170966386795,0.8180357217788696
0,22,3,1,0,1,0.9478846192359924,0.3290643095970154,0.8091933727264404
0,22,4,1,1,0,0.029108988121151924,0.7211765050888062,0.2819535434246063
0,23,0,0,0,0,0.9712986350059509,0.34782591462135315,0.2145092636346817
0,23,1,0,0,1,0.6789560317993164,0.3767039179801941,0.6466419696807861
0,23,2,0,0,1,0.9713413715362549,0.11807233095169067,0.6698644757270813
0,23,3,1,0,1,0.9587390422821045,0.24947035312652588,0.8062406182289124
0,23,4,1,1,0,0.028930578380823135,0.7249149680137634,0.15571705996990204
0,24,0,0,0,0,0.971315860748291,0.3861147165298462,0.3137461543083191
0,24,1,0,0,1,0.8630164265632629,0.2572329342365265,0.5436709523200989
0,24,2,0,0,1,0.9713417291641235,0.11602624505758286,0.7989537715911865
0,24,3,1,0,1,0.9642313122749329,0.2586585283279419,0.8017691969871521
0,24,4,1,1,0,0.02882288582623005,0.6471428275108337,0.2888823449611664
0,25,0,0,0,0,0.9713262915611267,0.4124663174152374,0.25256428122520447
0,25,1,0,0,0,0.9243279695510864,0.2344830185174942,0.4679989516735077
0,25,2,0,0,1,0.9713419675827026,0.14437812566757202,0.8318515419960022
0,25,3,1,0,1,0.9672122597694397,0.20545430481433868,0.7739536166191101
0,25,4,1,1,0,0.02875775657594204,0.6399854421615601,0.35735803842544556
0,26,0,0,0,0,0.9713326096534729,0.3514668643474579,0.2818230390548706
0,26,1,0,0,0,0.9480553269386292,0.2879965603351593,0.406838595867157
0,26,2,0,0,1,0.971342146396637,0.13854897022247314,0.8058736324310303
0,26,3,1,0,1,0.9689018130302429,0.26234912872314453,0.7448251247406006
0,26,4,1,1,0,0.02871832437813282,0.7400549650192261,0.34181666374206543
0,27,0,0,0,0,0.9713364243507385,0.3379054665565491,0.28532683849334717
0,27,1,0,0,0,0.9588220119476318,0.41126957535743713,0.43043968081474304
0,27,2,0,0,1,0.9713422060012817,0.12439416348934174,0.8073208928108215
0,27,3,1,0,1,0.9698852300643921,0.27285218238830566,0.737337052822113
0,27,4,1,1,0,0.028694432228803635,0.7699293494224548,0.3447418212890625
0,28,0,0,0,0,0.9713387489318848,0.32370525598526,0.2336103320121765
0,28,1,0,0,1,0.9642752408981323,0.41181549429893494,0.5925019383430481
0,28,2,0,0,1,0.9713422656059265,0.09670308977365494,0.7610583901405334
0,28,3,1,0,1,0.9704669713973999,0.25738969445228577,0.7563244700431824
0,28,4,1,1,0,0.028679950162768364,0.7575769424438477,0.3584052622318268
0,29,0,0,0,0,0.9713401794433594,0.3294503688812256,0.26862913370132446
0,29,1,0,0,1,0.9672367572784424,0.3636194169521332,0.5911305546760559
0,29,2,0,0,1,0.9713423252105713,0.10789632797241211,0.7985116839408875
0,29,3,1,0,1,0.9708144664764404,0.20053048431873322,0.7496535181999207
0,29,4,1,1,0,0.02867116965353489,0.7326277494430542,0.3484443128108978
0,30,0,0,0,0,0.9713410139083862,0.34689897298812866,0.2683843970298767
0,30,1,0,0,1,0.9689159393310547,0.26523980498313904,0.5991042852401733
0,30,2,0,0,1,0.9713423252105713,0.10732412338256836,0.8119463920593262
0,30,3,1,0,1,0.9710232615470886,0.20746596157550812,0.7353959083557129
0,30,4,1,1,0,0.028665846213698387,0.738419771194458,0.4131740629673004
0,31,0,0,0,0,0.9713415503501892,0.39702215790748596,0.29906991124153137
0,31,1,0,0,1,0.9698935151100159,0.2464393675327301,0.5209624171257019
0,31,2,0,0,1,0.9713423252105713,0.12593017518520355,0.8028846383094788
0,31,3,1,0,1,0.9711492657661438,0.20700407028198242,0.7496181130409241
0,31,4,1,1,0,0.02866261638700962,0.728546679019928,0.47656306624412537
0,32,0,0,0,0,0.9713418483734131,0.44355228543281555,0.3455895483493805
0,32,1,0,0,0,0.9704718589782715,0.1846398413181305,0.4989188015460968
0,32,2,0,0,1,0.9713423252105713,0.16361302137374878,0.8136317133903503
0,32,3,1,0,1,0.971225380897522,0.21486254036426544,0.7213568091392517
0,32,4,1,1,1,0.02866065874695778,0.7163554430007935,0.5439597964286804
0,33,0,0,0,0,0.9713420867919922,0.40414804220199585,0.3014937937259674
0,33,1,0,0,0,0.9708173871040344,0.24657590687274933,0.44948458671569824
0,33,2,0,0,1,0.9713423252105713,0.12277812510728836,0.7847406268119812
0,33,3,1,0,1,0.9712714552879333,0.25753697752952576,0.6692891120910645
0,33,4,1,1,1,0.02865947037935257,0.7521008253097534,0.5097166895866394
0,34,0,0,0,0,0.9713422060012817,0.37742337584495544,0.21319778263568878
0,34,1,0,0,1,0.9710250496864319,0.30615469813346863,0.5080375671386719
0,34,2,0,0,1,0.9713423848152161,0.08957089483737946,0.7948627471923828
0,34,3,1,0,1,0.9712993502616882,0.26325535774230957,0.6698645949363708
0,34,4,1,1,0,0.028658749535679817,0.7193064093589783,0.4892154633998871
0,35,0,0,0,0,0.9713422656059265,0.39962440729141235,0.2262430638074875
0,35,1,0,0,1,0.9711503386497498,0.25051406025886536,0.5419274568557739
0,35,2,0,0,1,0.9713423848152161,0.1076413094997406,0.8037721514701843
0,35,3,1,0,1,0.9713162779808044,0.20721112191677094,0.6952316761016846
0,35,4,1,1,0,0.028658313676714897,0.6756591200828552,0.46743133664131165
0,36,0,0,0,0,0.9713422656059265,0.3975549638271332,0.2344508171081543
0,36,1,0,0,1,0.9712260365486145,0.20813514292240143,0.6237142086029053
0,36,2,0,0,1,0.9713423848152161,0.09665459394454956,0.7775227427482605
0,36,3,1,0,1,0.9713265299797058,0.20209871232509613,0.7073195576667786
0,36,4,1,1,0,0.028658049181103706,0.6910333633422852,0.4982805550098419
0,37,0,0,0,0,0.9713423252105713,0.4623010754585266,0.24182620644569397
0,37,1,0,0,1,0.9712718725204468,0.20453377068042755,0.6324741244316101
0,37,2,0,0,1,0.9713423848152161,0.10172620415687561,0.7881468534469604
0,37,3,1,0,1,0.9713327884674072,0.17974010109901428,0.7465143203735352
0,37,4,1,1,1,0.028657887130975723,0.732665479183197,0.5705448389053345
0,38,0,0,0,0,0.9713423252105713,0.4561414122581482,0.30854353308677673
0,38,1,0,0,1,0.9712995886802673,0.16793355345726013,0.5319716930389404
0,38,2,0,0,1,0.9713423848152161,0.1068420261144638,0.7958120703697205
0,38,3,1,0,1,0.9713365435600281,0.16399215161800385,0.7255966067314148
0,38,4,1,1,1,0.028657790273427963,0.7791553735733032,0.5864230990409851
0,39,0,0,0,0,0.9713423252105713,0.44111764430999756,0.2574588656425476
0,39,1,0,0,0,0.9713164567947388,0.143943190574646,0.44991907477378845
0,39,2,0,0,1,0.9713423848152161,0.10578371584415436,0.7789126634597778
0,39,3,1,0,1,0.9713388085365295,0.16117462515830994,0.6079307794570923
0,39,4,1,1,1,0.028657730668783188,0.7329089641571045,0.5650055408477783
0,40,0,0,0,0,0.9713423252105713,0.38368162512779236,0.19490575790405273
0,40,1,0,0,0,0.9713266491889954,0.2211732119321823,0.47907769680023193
0,40,2,0,0,1,0.9713423848152161,0.08824064582586288,0.770745575428009
0,40,3,1,0,1,0.9713402390480042,0.22524435818195343,0.5237895846366882
0,40,4,1,1,1,0.028657695278525352,0.7189592123031616,0.5976654887199402
0,41,0,0,0,0,0.9713423252105713,0.36945968866348267,0.18144896626472473
0,41,1,0,0,1,0.971332848072052,0.2802280783653259,0.5352959632873535
0,41,2,0,0,1,0.9713423848152161,0.06943882256746292,0.7980225682258606
0,41,3,1,0,1,0.971341073513031,0.25484347343444824,0.5941368937492371
0,41,4,1,1,1,0.02865767292678356,0.7148587107658386,0.5470672845840454
0,42,0,0,0,0,0.9713423848152161,0.40756288170814514,0.20769169926643372
0,42,1,0,0,1,0.9713366031646729,0.2265215665102005,0.5936424732208252
0,42,2,0,0,1,0.9713423848152161,0.06541938334703445,0.7950254082679749
0,42,3,1,0,1,0.9713415503501892,0.1996874064207077,0.6392126083374023
0,42,4,1,1,1,0.028657659888267517,0.7488927245140076,0.5931429862976074
0,43,0,0,0,0,0.9713423848152161,0.40644603967666626,0.22191889584064484
0,43,1,0,0,1,0.9713388681411743,0.21538472175598145,0.614248514175415
0,43,2,0,0,1,0.9713423848152161,0.058271508663892746,0.7783400416374207
0,43,3,1,0,1,0.9713419079780579,0.19052566587924957,0.6268731355667114
0,43,4,1,1,1,0.02865765243768692,0.7716862559318542,0.6424307823181152
0,44,0,0,0,0,0.9713423848152161,0.41360971331596375,0.19889949262142181
0,44,1,0,0,1,0.9713402390480042,0.19421711564064026,0.6004769206047058
0,44,2,0,0,1,0.9713423848152161,0.05756642296910286,0.7900142669677734
0,44,3,1,0,1,0.9713420867919922,0.17087826132774353,0.6118472814559937
0,44,4,1,1,1,0.028657646849751472,0.7783747911453247,0.6615405678749084
0,45,0,0,0,0,0.9713423848152161,0.4257282018661499,0.21275605261325836
0,45,1,0,0,1,0.971341073513031,0.18145057559013367,0.5604861378669739
0,45,2,0,0,1,0.9713423848152161,0.06501337885856628,0.8046855330467224
0,45,3,1,0,1,0.9713422060012817,0.17948055267333984,0.6037970781326294
0,45,4,1,1,1,0.028657644987106323,0.7692198157310486,0.6689585447311401
0,46,0,0,0,0,0.9713423848152161,0.4495001435279846,0.20857417583465576
0,46,1,0,0,0,0.9713415503501892,0.14410898089408875,0.457194983959198
0,46,2,0,0,1,0.9713423848152161,0.0723508819937706,0.7991944551467896
0,46,3,1,0,1,0.9713422656059265,0.1753913015127182,0.5161914825439453
0,46,4,1,1,1,0.028657643124461174,0.765179455280304,0.6436287760734558
0,47,0,0,0,0,0.9713423848152161,0.4084550142288208,0.1688435971736908
0,47,1,0,0,0,0.9713419079780579,0.2245260328054428,0.41122737526893616
0,47,2,0,0,1,0.9713423848152161,0.0595211498439312,0.79740971326828
0,47,3,1,0,0,0.9713422656059265,0.2241130769252777,0.4665597379207611
0,47,4,1,1,1,0.028657641261816025,0.7879850268363953,0.6495122313499451
0,48,0,0,0,0,0.9713423848152161,0.2679098844528198,0.1557171493768692
0,48,1,0,0,0,0.9713420867919922,0.29532045125961304,0.4565156102180481
0,48,2,0,0,1,0.9713423848152161,0.07299640774726868,0.8059701323509216
0,48,3,1,0,1,0.9713423252105713,0.19447389245033264,0.5019361972808838
0,48,4,1,1,1,0.028657641261816025,0.8409741520881653,0.6539457440376282
0,49,0,0,0,0,0.9713423848152161,0.3016124963760376,0.16550230979919434
0,49,1,0,0,1,0.9713422060012817,0.3430613875389099,0.5596383810043335
0,49,2,0,0,1,0.9713423848152161,0.04316035658121109,0.7971554398536682
0,49,3,1,0,1,0.9713423252105713,0.23051664233207703,0.5089154839515686
0,49,4,1,1,1,0.028657641261816025,0.8303428292274475,0.666174054145813
1,0,0,1,0,1,0.5,0.43851664662361145,0.5866730809211731
1,0,1,1,1,0,0.5,0.6595258116722107,0.4634591042995453
1,0,2,1,0,1,0.5,0.4823759198188782,0.6468613147735596
1,0,3,1,1,1,0.5,0.6658610105514526,0.5451321601867676
1,0,4,1,0,0,0.5,0.3782612383365631,0.36804938316345215
1,1,0,1,1,1,0.800000011920929,0.6837948560714722,0.6239550709724426
1,1,1,1,1,1,0.20000000298023224,0.7928071022033691,0.5847963094711304
1,1,2,1,0,1,0.800000011920929,0.3443859815597534,0.6266837120056152
1,1,3,1,1,0,0.20000000298023224,0.6410679817199707,0.4191701412200928
1,1,4,1,0,0,0.800000011920929,0.3189232051372528,0.1649240106344223
1,2,0,1,0,1,0.36691737174987793,0.4678336977958679,0.611869215965271
1,2,1,1,1,1,0.09734101593494415,0.6176934838294983,0.5046784281730652
1,2,2,1,1,1,0.902658998966217,0.5965179800987244,0.6445644497871399
1,2,3,1,0,0,0.09734101593494415,0.45185956358909607,0.36943840980529785
1,2,4,1,0,0,0.902658998966217,0.2552550435066223,0.2599390745162964
1,3,0,1,0,0,0.741820752620697,0.3116146922111511,0.46207210421562195
1,3,1,1,0,1,0.060818564146757126,0.3314840793609619,0.6323151588439941
1,3,2,1,0,1,0.49113214015960693,0.46495485305786133,0.5586985349655151
1,3,3,1,0,0,0.5088678598403931,0.3836209177970886,0.36573684215545654
1,3,4,1,0,0,0.9391814470291138,0.15423209965229034,0.15270105004310608
1,4,0,1,0,1,0.8835472464561462,0.29654040932655334,0.5674981474876404
1,4,1,1,0,0,0.43196243047714233,0.1691422015428543,0.3957926034927368
1,4,2,1,0,0,0.796535074710846,0.31936079263687134,0.49937692284584045
1,4,3,1,0,0,0.8034204840660095,0.18292081356048584,0.3264293968677521
1,4,4,1,0,0,0.9546284675598145,0.0861540138721466,0.09291117638349533
1,5,0,1,0,1,0.9318463802337646,0.391122967004776,0.5380539894104004
1,5,1,1,0,0,0.7720981240272522,0.4056427478790283,0.3098137080669403
1,5,2,1,0,0,0.901506245136261,0.3461509644985199,0.39294132590293884
1,5,3,1,0,0,0.9037996530532837,0.09527076780796051,0.3962557911872864
1,5,4,1,0,0,0.9620957970619202,0.20507782697677612,0.15636485815048218
1,6,0,1,0,1,0.9513216018676758,0.499734491109848,0.5618789196014404
1,6,1,1,0,0,0.8934409618377686,0.4763981103897095,0.416231632232666
1,6,2,1,0,0,0.9387277364730835,0.41788792610168457,0.26508772373199463
1,6,3,1,0,1,0.939631998538971,0.053527798503637314,0.5894467830657959
1,6,4,1,0,0,0.9660342335700989,0.33503419160842896,0.20389091968536377
1,7,0,1,0,1,0.960428774356842,0.4803396165370941,0.5767312049865723
1,7,1,1,1,1,0.9355961084365845,0.5335255861282349,0.7271878719329834
1,7,2,1,0,0,0.9544200897216797,0.3018134534358978,0.3237306475639343
1,7,3,1,0,1,0.9548359513282776,0.06708322465419769,0.7513347268104553
1,7,4,1,0,0,0.9682275056838989,0.2871808409690857,0.3415498733520508
1,8,0,1,0,0,0.9651317596435547,0.3596023917198181,0.4972994327545166
1,8,1,1,0,1,0.5589218139648438,0.44905638694763184,0.8731338381767273
1,8,2,1,0,0,0.9619894623756409,0.41266369819641113,0.24232831597328186
1,8,3,1,0,1,0.9622018337249756,0.07472749799489975,0.7652333378791809
1,8,4,1,0,0,0.9694903492927551,0.2055976539850235,0.3083552122116089
1,9,0,1,0,1,0.9677168726921082,0.15540577471256256,0.6889451146125793
1,9,1,1,0,1,0.8219936490058899,0.39120784401893616,0.599577784538269
1,9,2,1,0,0,0.9659762382507324,0.3439539074897766,0.4547617435455322
1,9,3,1,0,1,0.9660921692848206,0.2038070410490036,0.6474703550338745
1,9,4,1,0,0,0.9702324867248535,0.09001762419939041,0.3886685073375702
1,10,0,1,0,1,0.9691934585571289,0.16922758519649506,0.7240544557571411
1,10,1,1,0,0,0.9100490212440491,0.4881720542907715,0.43627941608428955
1,10,2,1,0,0,0.9681945443153381,0.4847239553928375,0.49736085534095764
1,10,3,1,0,1,0.9682604074478149,0.19188781082630157,0.737430214881897
1,10,4,1,0,0,0.9706740975379944,0.148143008351326,0.4617360830307007
1,11,0,1,0,1,0.9700570106506348,0.28530746698379517,0.7107505798339844
1,11,1,1,0,0,0.9421302080154419,0.43316933512687683,0.3933350145816803
1,11,2,1,1,0,0.9694711565971375,0.521877646446228,0.38895928859710693
1,11,3,1,0,1,0.9695096015930176,0.23898117244243622,0.7569200992584229
1,11,4,1,0,1,0.9709388017654419,0.22119149565696716,0.5529026985168457
1,12,0,1,0,1,0.9705693125724792,0.3063294291496277,0.6255679130554199
1,12,1,1,1,0,0.9559964537620544,0.5091056227684021,0.4417959451675415
1,12,2,1,0,0,0.6706521511077881,0.44898706674575806,0.3657081425189972
1,12,3,1,0,1,0.9702438712120056,0.20358604192733765,0.833099901676178
1,12,4,1,0,0,0.9710982441902161,0.2187221646308899,0.3882242739200592
1,13,0,1,0,0,0.9708758592605591,0.2781809866428375,0.354669988155365
1,13,1,1,0,1,0.6179603934288025,0.4475758373737335,0.5586254596710205
1,13,2,1,0,0,0.8602803349494934,0.37447625398635864,0.19418703019618988
1,13,3,1,0,1,0.9706808924674988,0.2982165515422821,0.7757068872451782
1,13,4,1,0,0,0.9711945652961731,0.10980468988418579,0.39608433842658997
1,14,0,1,0,1,0.9710602760314941,0.1771373152732849,0.5557425618171692
1,14,1,1,0,1,0.842636227607727,0.2626306116580963,0.5690895915031433
1,14,2,1,0,0,0.9233484268188477,0.21470195055007935,0.2921738624572754
1,14,3,1,0,1,0.9709429144859314,0.4420028030872345,0.7482041120529175
1,14,4,1,0,0,0.9712527990341187,0.0352158322930336,0.3552251160144806
1,15,0,1,0,0,0.9711716175079346,0.1534259170293808,0.4854493737220764
1,15,1,1,0,1,0.917134702205658,0.1865343302488327,0.566455066204071
1,15,2,1,0,0,0.9476379156112671,0.18439215421676636,0.2677951753139496
1,15,3,1,1,1,0.9711007475852966,0.505163848400116,0.7985122203826904
1,15,4,1,0,0,0.9712880849838257,0.03229615092277527,0.4417352080345154
1,16,0,1,0,1,0.971238911151886,0.19986869394779205,0.7515662908554077
1,16,1,1,0,0,0.9450293779373169,0.11340636759996414,0.4319504201412201
1,16,2,1,0,0,0.9586192965507507,0.2622997760772705,0.30997735261917114
1,16,3,1,0,1,0.6781813502311707,0.49837812781333923,0.8650134205818176
1,16,4,1,0,0,0.9713094234466553,0.03648269549012184,0.3251078128814697
1,17,0,1,0,1,0.9712796807289124,0.21552623808383942,0.6649318933486938
1,17,1,1,0,0,0.9573654532432556,0.21329063177108765,0.4609284996986389
1,17,2,1,0,0,0.9641680717468262,0.2984012961387634,0.24408599734306335
1,17,3,1,1,1,0.8627615571022034,0.6706824898719788,0.8804145455360413
1,17,4,1,0,0,0.9713224172592163,0.08041829615831375,0.47407153248786926
1,18,0,1,0,1,0.9713043570518494,0.23207183182239532,0.6933937072753906
1,18,1,1,0,0,0.9635093808174133,0.19793900847434998,0.49573397636413574
1,18,2,1,0,0,0.9671769738197327,0.3964136242866516,0.16709987819194794
1,18,3,1,1,1,0.4326033890247345,0.683515727519989,0.7877505421638489
1,18,4,1,0,0,0.9713302254676819,0.06671363115310669,0.3182159960269928
1,19,0,1,0,1,0.971319317817688,0.20598796010017395,0.6607979536056519
1,19,1,1,0,1,0.9668111205101013,0.3178977966308594,0.6075000762939453
1,19,2,1,0,0,0.9688814878463745,0.3593588173389435,0.1999613493680954
1,19,3,1,1,1,0.17496958374977112,0.73624187707901,0.8122450709342957
1,19,4,1,0,0,0.9713349938392639,0.06278824806213379,0.27663877606391907
1,20,0,1,0,1,0.9713283777236938,0.18172092735767365,0.6333051323890686
1,20,1,1,0,1,0.9686712026596069,0.16140766441822052,0.6182923316955566
1,20,2,1,1,0,0.969873309135437,0.5012117028236389,0.17887145280838013
1,20,3,1,1,1,0.08891891688108444,0.6478256583213806,0.6868773102760315
1,20,4,1,0,0,0.9713379144668579,0.06320536136627197,0.2353367954492569
1,21,0,1,0,1,0.9713338613510132,0.23939983546733856,0.590053141117096
1,21,1,1,0,1,0.9697498083114624,0.1243543028831482,0.676835834980011
1,21,2,1,1,0,0.6724815368652344,0.5125688314437866,0.16461950540542603
