episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack,parameter_name,parameter_value
1,4,3,1,1,0,0.04537151753902435,0.6239052414894104,0.0012430240167304873,T,10
1,4,4,1,1,0,0.04537151753902435,0.769665002822876,0.0004054149321746081,T,10
1,5,0,0,0,0,0.9620957970619202,0.052170831710100174,0.00038959606899879873,T,10
1,5,1,1,1,0,0.03790419548749924,0.5593291521072388,0.00022994763276074082,T,10
1,5,2,1,1,0,0.03790419548749924,0.9012874960899353,0.0005004894337616861,T,10
1,5,3,1,1,0,0.03790419548749924,0.6330159306526184,0.0011260862229391932,T,10
1,5,4,1,1,0,0.03790419548749924,0.7872149348258972,0.0004002493806183338,T,10
1,6,0,0,0,0,0.9660342335700989,0.03786036744713783,0.00037390447687357664,T,10
1,6,1,1,0,0,0.033965762704610825,0.4972866177558899,0.0002156601258320734,T,10
1,6,2,1,1,0,0.033965762704610825,0.8972899913787842,0.0005147242336533964,T,10
1,6,3,1,1,0,0.033965762704610825,0.6395145654678345,0.0010562873212620616,T,10
1,6,4,1,1,0,0.033965762704610825,0.8227255940437317,0.00037524159415625036,T,10
1,7,0,0,0,0,0.9682275056838989,0.03773879259824753,0.00033176378929056227,T,10
1,7,1,1,0,0,0.3442803621292114,0.4560864567756653,0.0002253740094602108,T,10
1,7,2,1,1,0,0.03177250549197197,0.9001942873001099,0.0005381687078624964,T,10
1,7,3,1,1,0,0.03177250549197197,0.6680882573127747,0.0008317675092257559,T,10
1,7,4,1,1,0,0.03177250549197197,0.8717297315597534,0.0003266079002059996,T,10
1,8,0,0,0,0,0.9694903492927551,0.05233230069279671,0.00030845479341223836,T,10
1,8,1,1,0,0,0.7301769852638245,0.45161595940589905,0.00021529935474973172,T,10
1,8,2,1,1,0,0.03050963021814823,0.9077087640762329,0.0005306341918185353,T,10
1,8,3,1,1,0,0.03050963021814823,0.7514529824256897,0.0006947569199837744,T,10
1,8,4,1,1,0,0.03050963021814823,0.9000095129013062,0.00028950790874660015,T,10
1,9,0,0,0,0,0.9702324867248535,0.07926090806722641,0.0003052045649383217,T,10
1,9,1,1,0,0,0.8797546029090881,0.48926404118537903,0.00021163538622204214,T,10
1,9,2,1,1,0,0.029767485335469246,0.9193185567855835,0.0005572301452048123,T,10
1,9,3,1,1,0,0.029767485335469246,0.8225206732749939,0.000671973277349025,T,10
1,9,4,1,1,0,0.029767485335469246,0.9116333723068237,0.0002765315002761781,T,10
2,0,0,1,1,0,0.5,0.6120784282684326,0.014007886871695518,T,10
2,0,1,1,1,0,0.5,0.567025363445282,0.01646985113620758,T,10
2,0,2,0,0,0,0.5,0.4561764895915985,0.018167708069086075,T,10
2,0,3,0,0,0,0.5,0.34936803579330444,0.0195858646184206,T,10
2,0,4,1,1,0,0.5,0.6760007739067078,0.00836284551769495,T,10
2,1,0,1,1,0,0.20000000298023224,0.69111168384552,0.001132346224039793,T,10
2,1,1,1,1,0,0.20000000298023224,0.6546671986579895,0.0009347216691821814,T,10
2,1,2,0,0,0,0.800000011920929,0.38962870836257935,0.001889687031507492,T,10
2,1,3,0,0,0,0.800000011920929,0.1847827285528183,0.0025565444957464933,T,10
2,1,4,1,1,0,0.20000000298023224,0.7826787233352661,0.0007423837087117136,T,10
2,2,0,1,1,0,0.09734101593494415,0.7552387714385986,0.0005074674845673144,T,10
2,2,1,1,1,0,0.09734101593494415,0.6953187584877014,0.0003156032762490213,T,10
2,2,2,0,0,0,0.902658998966217,0.3384455442428589,0.0010208174353465438,T,10
2,2,3,0,0,0,0.902658998966217,0.0843186303973198,0.0014522583223879337,T,10
2,2,4,1,1,0,0.09734101593494415,0.8520578742027283,0.0004006011295132339,T,10
2,3,0,1,1,0,0.060818564146757126,0.7950382828712463,0.0003841735888272524,T,10
2,3,1,1,1,0,0.060818564146757126,0.6555837988853455,0.0002012435143114999,T,10
2,3,2,0,0,0,0.9391814470291138,0.2896405756473541,0.0008808193961158395,T,10
2,3,3,0,0,0,0.9391814470291138,0.04336397722363472,0.001201239530928433,T,10
2,3,4,1,1,0,0.060818564146757126,0.8581078052520752,0.00032525532878935337,T,10
2,4,0,1,1,0,0.04537151753902435,0.7661594748497009,0.00033124166657216847,T,10
2,4,1,1,1,0,0.04537151753902435,0.5451399087905884,0.0001689714554231614,T,10
2,4,2,0,0,0,0.9546284675598145,0.23146039247512817,0.000847312156111002,T,10
2,4,3,0,0,0,0.9546284675598145,0.026524817571043968,0.0010291938669979572,T,10
2,4,4,1,1,0,0.04537151753902435,0.8731212019920349,0.00029965321300551295,T,10
2,5,0,1,1,0,0.03790419548749924,0.7020685076713562,0.00031559544731862843,T,10
2,5,1,1,0,0,0.03790419548749924,0.4166589677333832,0.0001467908441554755,T,10
2,5,2,0,0,0,0.9620957970619202,0.17358656227588654,0.0008496782393194735,T,10
2,5,3,0,0,0,0.9620957970619202,0.017768487334251404,0.0009550661197863519,T,10
2,5,4,1,1,0,0.03790419548749924,0.8740663528442383,0.0002828224969562143,T,10
2,6,0,1,1,0,0.033965762704610825,0.632056474685669,0.0002774912863969803,T,10
2,6,1,1,0,0,0.3600245714187622,0.3241804838180542,0.00014503182319458574,T,10
2,6,2,0,0,0,0.9660342335700989,0.15625861287117004,0.0009246463305316865,T,10
2,6,3,0,0,0,0.9660342335700989,0.01457946840673685,0.0007541023078374565,T,10
2,6,4,1,1,0,0.033965762704610825,0.8889344930648804,0.00024821824626997113,T,10
2,7,0,1,1,0,0.03177250549197197,0.5864907503128052,0.00025494175497442484,T,10
2,7,1,1,0,0,0.7383447289466858,0.27686578035354614,0.00014479456876870245,T,10
2,7,2,0,0,0,0.9682275056838989,0.14565934240818024,0.0008916193037293851,T,10
2,7,3,0,0,0,0.9682275056838989,0.014943113550543785,0.0006504128105007112,T,10
2,7,4,1,1,0,0.03177250549197197,0.8991637825965881,0.00022589937725570053,T,10
2,8,0,1,1,0,0.03050963021814823,0.574103057384491,0.00025611629826016724,T,10
2,8,1,1,0,0,0.8824148178100586,0.2970064878463745,0.00014751219714526087,T,10
2,8,2,0,0,0,0.9694903492927551,0.15044055879116058,0.0009115340071730316,T,10
2,8,3,0,0,0,0.9694903492927551,0.018590135499835014,0.0006056666024960577,T,10
2,8,4,1,1,0,0.03050963021814823,0.9202280044555664,0.00021569094678852707,T,10
2,9,0,1,1,0,0.029767485335469246,0.5745653510093689,0.0002567225892562419,T,10
2,9,1,1,0,0,0.931423008441925,0.3757380545139313,0.00015119166346266866,T,10
2,9,2,0,0,0,0.9702324867248535,0.17498359084129333,0.0008997271652333438,T,10
2,9,3,0,0,0,0.9702324867248535,0.02660101279616356,0.0005973150837235153,T,10
2,9,4,1,1,0,0.029767485335469246,0.938817024230957,0.00021133493282832205,T,10
3,0,0,1,1,0,0.5,0.6136824488639832,0.014007886871695518,T,10
3,0,1,0,0,0,0.5,0.42659005522727966,0.01646985113620758,T,10
3,0,2,0,1,0,0.5,0.5045591592788696,0.018167708069086075,T,10
3,0,3,1,1,0,0.5,0.5571151971817017,0.0195858646184206,T,10
3,0,4,1,1,0,0.5,0.6691487431526184,0.00836284551769495,T,10
3,1,0,1,1,0,0.20000000298023224,0.6898036599159241,0.0010798027506098151,T,10
3,1,1,0,0,0,0.800000011920929,0.4177546799182892,0.0014258131850510836,T,10
3,1,2,0,0,0,0.20000000298023224,0.4329630434513092,0.0018917035777121782,T,10
3,1,3,1,1,0,0.20000000298023224,0.5158407688140869,0.0017611619550734758,T,10
3,1,4,1,1,0,0.20000000298023224,0.7626471519470215,0.0007816777797415853,T,10
3,2,0,1,1,0,0.09734101593494415,0.7384459376335144,0.0004919642233289778,T,10
3,2,1,0,0,0,0.902658998966217,0.4302307069301605,0.0004559624067042023,T,10
3,2,2,0,0,0,0.6330826282501221,0.3660692870616913,0.0011892777401953936,T,10
3,2,3,1,0,0,0.09734101593494415,0.4447149932384491,0.0007999101653695107,T,10
3,2,4,1,1,0,0.09734101593494415,0.8391238451004028,0.00039179218583740294,T,10
3,3,0,1,1,0,0.060818564146757126,0.6966819763183594,0.00031696862424723804,T,10
3,3,1,0,0,0,0.9391814470291138,0.38011881709098816,0.00024082075105980039,T,10
3,3,2,0,0,0,0.847759485244751,0.2894214689731598,0.0010080351494252682,T,10
3,3,3,1,0,0,0.5088678598403931,0.35374438762664795,0.0007180608808994293,T,10
3,3,4,1,1,0,0.060818564146757126,0.8730219602584839,0.00027753913309425116,T,10
3,4,0,1,1,0,0.04537151753902435,0.6474016904830933,0.00025906163500621915,T,10
3,4,1,0,0,0,0.9546284675598145,0.29815346002578735,0.00019848377269227058,T,10
3,4,2,0,0,0,0.9189220070838928,0.22587506473064423,0.000890737515874207,T,10
3,4,3,1,0,0,0.8034204840660095,0.26667922735214233,0.0006254334002733231,T,10
3,4,4,1,1,0,0.04537151753902435,0.8930603861808777,0.0002434326015645638,T,10
3,5,0,1,1,0,0.03790419548749924,0.5900441408157349,0.00025012236437760293,T,10
3,5,1,0,0,0,0.9620957970619202,0.2328207939863205,0.00016505851817782968,T,10
3,5,2,0,0,0,0.9457729458808899,0.16228091716766357,0.0008460914250463247,T,10
3,5,3,1,0,0,0.9037996530532837,0.1772836595773697,0.0005893334746360779,T,10
3,5,4,1,1,0,0.03790419548749924,0.8994194269180298,0.00023281044559553266,T,10
3,6,0,1,0,0,0.033965762704610825,0.49260106682777405,0.0002475869550835341,T,10
3,6,1,0,0,0,0.9660342335700989,0.1798333078622818,0.0001560766831971705,T,10
3,6,2,0,0,0,0.9577206969261169,0.14265857636928558,0.000905592693015933,T,10
3,6,3,1,0,0,0.939631998538971,0.12941834330558777,0.0005689903628081083,T,10
3,6,4,1,1,0,0.033965762704610825,0.90517258644104,0.00021220481721684337,T,10
3,7,0,1,0,0,0.3442803621292114,0.46306276321411133,0.00024374081112910062,T,10
3,7,1,0,0,0,0.9682275056838989,0.17231367528438568,0.0001619730464881286,T,10
3,7,2,0,0,0,0.963695228099823,0.1464087963104248,0.0008015193743631244,T,10
3,7,3,1,0,0,0.9548359513282776,0.15164637565612793,0.0006739679374732077,T,10
3,7,4,1,1,0,0.03177250549197197,0.9324186444282532,0.00022499504848383367,T,10
3,8,0,1,0,0,0.7301769852638245,0.4996098577976227,0.00024893993395380676,T,10
3,8,1,0,0,0,0.9694903492927551,0.19167396426200867,0.00016514351591467857,T,10
3,8,2,0,0,0,0.9669141173362732,0.14019212126731873,0.0007514781318604946,T,10
3,8,3,1,0,0,0.9622018337249756,0.20550361275672913,0.0007158812368288636,T,10
3,8,4,1,1,0,0.03050963021814823,0.9467950463294983,0.0002220677852164954,T,10
3,9,0,1,1,0,0.8797546029090881,0.5139903426170349,0.0002523076836951077,T,10
3,9,1,0,0,0,0.9702324867248535,0.2163458615541458,0.00016630973550491035,T,10
3,9,2,0,0,0,0.9687303304672241,0.15731097757816315,0.0007667953614145517,T,10
3,9,3,1,0,0,0.9660921692848206,0.2969025671482086,0.0007359931478276849,T,10
3,9,4,1,1,0,0.029767485335469246,0.9606595635414124,0.0002177696005674079,T,10
4,0,0,0,0,0,0.5,0.3429282307624817,0.014007886871695518,T,10
4,0,1,0,0,0,0.5,0.4847186803817749,0.01646985113620758,T,10
4,0,2,1,1,0,0.5,0.6896037459373474,0.018167708069086075,T,10
4,0,3,1,1,0,0.5,0.6189027428627014,0.0195858646184206,T,10
4,0,4,1,1,0,0.5,0.6985889077186584,0.00836284551769495,T,10
4,1,0,0,0,0,0.800000011920929,0.20830827951431274,0.001068835030309856,T,10
4,1,1,0,0,0,0.800000011920929,0.48569318652153015,0.0014272341504693031,T,10
4,1,2,1,1,0,0.20000000298023224,0.8032699227333069,0.001487955916672945,T,10
4,1,3,1,1,0,0.20000000298023224,0.6532044410705566,0.0020323581993579865,T,10
4,1,4,1,1,0,0.20000000298023224,0.8131837844848633,0.0007673886138945818,T,10
4,2,0,0,0,0,0.902658998966217,0.1282901018857956,0.0004800661117769778,T,10
4,2,1,0,0,0,0.902658998966217,0.4762546420097351,0.0004905650857836008,T,10
4,2,2,1,1,0,0.09734101593494415,0.8651626706123352,0.0007255278178490698,T,10
4,2,3,1,1,0,0.09734101593494415,0.6503174901008606,0.000950484536588192,T,10
4,2,4,1,1,0,0.09734101593494415,0.8780410885810852,0.00039530792855657637,T,10
4,3,0,0,0,0,0.9391814470291138,0.05823566019535065,0.00036830318276770413,T,10
4,3,1,0,0,0,0.9391814470291138,0.41768041253089905,0.00032505442504771054,T,10
4,3,2,1,1,0,0.060818564146757126,0.8778215050697327,0.0005752734141424298,T,10
4,3,3,1,1,0,0.060818564146757126,0.6217474341392517,0.0007824371568858624,T,10
4,3,4,1,1,0,0.060818564146757126,0.9074211716651917,0.00032556679798290133,T,10
4,4,0,0,0,0,0.9546284675598145,0.03122234158217907,0.00032029004069045186,T,10
4,4,1,0,0,0,0.9546284675598145,0.32611531019210815,0.00027076684636995196,T,10
4,4,2,1,1,0,0.04537151753902435,0.8694721460342407,0.0005235398421064019,T,10
4,4,3,1,1,0,0.04537151753902435,0.5708746910095215,0.0006939476006664336,T,10
4,4,4,1,1,0,0.04537151753902435,0.9266098141670227,0.0003000051074195653,T,10
4,5,0,0,0,0,0.9620957970619202,0.019780410453677177,0.00030879463884048164,T,10
4,5,1,0,0,0,0.9620957970619202,0.24620650708675385,0.00024226863752119243,T,10
4,5,2,1,1,0,0.03790419548749924,0.8556833863258362,0.0005065429722890258,T,10
4,5,3,1,1,0,0.03790419548749924,0.5128511190414429,0.0006479466683231294,T,10
4,5,4,1,1,0,0.03790419548749924,0.9370565414428711,0.00029459682991728187,T,10
4,6,0,0,0,0,0.9660342335700989,0.013810890726745129,0.00029914852348156273,T,10
4,6,1,0,0,0,0.9660342335700989,0.21169449388980865,0.00022705442097503692,T,10
4,6,2,1,1,0,0.033965762704610825,0.8450854420661926,0.0005235408898442984,T,10
4,6,3,1,0,0,0.033965762704610825,0.46162256598472595,0.0006249227444641292,T,10
4,6,4,1,1,0,0.033965762704610825,0.9453825354576111,0.00027709099231287837,T,10
4,7,0,0,0,0,0.9682275056838989,0.010750030167400837,0.0002748105034697801,T,10
4,7,1,0,0,0,0.9682275056838989,0.2014763504266739,0.00020449345174711198,T,10
4,7,2,1,1,0,0.03177250549197197,0.8381092548370361,0.0005501185078173876,T,10
4,7,3,1,0,0,0.3442803621292114,0.4561917185783386,0.0006947022629901767,T,10
4,7,4,1,1,0,0.03177250549197197,0.9574158787727356,0.00026091979816555977,T,10
4,8,0,0,0,0,0.9694903492927551,0.010008009150624275,0.00026270252419635653,T,10
4,8,1,0,0,0,0.9694903492927551,0.19827546179294586,0.00020077661611139774,T,10
4,8,2,1,1,0,0.03050963021814823,0.8223907947540283,0.000536401872523129,T,10
4,8,3,1,1,0,0.7301769852638245,0.5043091773986816,0.0007115225307643414,T,10
4,8,4,1,1,0,0.03050963021814823,0.9669782519340515,0.00025119062047451735,T,10
4,9,0,0,0,0,0.9702324867248535,0.011545653454959393,0.00028362066950649023,T,10
4,9,1,0,0,0,0.9702324867248535,0.19539295136928558,0.00021407809981610626,T,10
4,9,2,1,1,0,0.029767485335469246,0.8173708319664001,0.0005140735302120447,T,10
4,9,3,1,1,0,0.31378552317619324,0.6289896965026855,0.0006583958165720105,T,10
4,9,4,1,1,0,0.029767485335469246,0.9745639562606812,0.0002563706075306982,T,10
5,0,0,0,0,0,0.5,0.4320526421070099,0.014007886871695518,T,10
5,0,1,1,1,0,0.5,0.6933727264404297,0.01646985113620758,T,10
5,0,2,1,1,0,0.5,0.6911284923553467,0.018167708069086075,T,10
5,0,3,0,0,0,0.5,0.4643002152442932,0.0195858646184206,T,10
5,0,4,0,0,0,0.5,0.41548922657966614,0.00836284551769495,T,10
5,1,0,0,0,0,0.800000011920929,0.37164902687072754,0.0013097821502014995,T,10
5,1,1,1,1,0,0.20000000298023224,0.8218702673912048,0.0011393033200874925,T,10
5,1,2,1,1,0,0.20000000298023224,0.8261631727218628,0.0012236876646056771,T,10
5,1,3,0,0,0,0.800000011920929,0.3725886046886444,0.0032553263008594513,T,10
5,1,4,0,0,0,0.800000011920929,0.3039160966873169,0.000894207798410207,T,10
5,2,0,0,0,0,0.902658998966217,0.3435108959674835,0.0005666242213919759,T,10
5,2,1,1,1,0,0.09734101593494415,0.859437882900238,0.0003698143409565091,T,10
5,2,2,1,1,0,0.09734101593494415,0.8924374580383301,0.0005464907735586166,T,10
5,2,3,0,0,0,0.902658998966217,0.30915001034736633,0.0018577503506094217,T,10
5,2,4,0,0,0,0.902658998966217,0.20815527439117432,0.00047773568076081574,T,10
5,3,0,0,0,0,0.9391814470291138,0.27989840507507324,0.00043315411312505603,T,10
5,3,1,1,1,0,0.060818564146757126,0.8361599445343018,0.00023211026564240456,T,10
5,3,2,1,1,0,0.060818564146757126,0.9032090306282043,0.00043562351493164897,T,10
5,3,3,0,0,0,0.9391814470291138,0.2549366056919098,0.0015759282978251576,T,10
5,3,4,0,0,0,0.9391814470291138,0.14304913580417633,0.00040704914135858417,T,10
5,4,0,0,0,0,0.9546284675598145,0.2332843393087387,0.0003896993293892592,T,10
5,4,1,1,1,0,0.04537151753902435,0.7790347933769226,0.00018690120487008244,T,10
5,4,2,1,1,0,0.04537151753902435,0.8884723782539368,0.00039310348802246153,T,10
5,4,3,0,0,0,0.9546284675598145,0.2027898132801056,0.0014001976232975721,T,10
5,4,4,0,0,0,0.9546284675598145,0.11882937699556351,0.0003871578664984554,T,10
5,5,0,0,0,0,0.9620957970619202,0.19502051174640656,0.0003547098021954298,T,10
5,5,1,1,1,0,0.03790419548749924,0.7146334052085876,0.00016554334433749318,T,10
5,5,2,1,1,0,0.03790419548749924,0.8783693909645081,0.0003776669327635318,T,10
5,5,3,0,0,0,0.9620957970619202,0.16758646070957184,0.0012799169635400176,T,10
5,5,4,0,0,0,0.9620957970619202,0.10624554008245468,0.0003788164467550814,T,10
5,6,0,0,0,0,0.9660342335700989,0.164597287774086,0.00034157009213231504,T,10
5,6,1,1,1,0,0.033965762704610825,0.6526288390159607,0.00015735792112536728,T,10
5,6,2,1,1,0,0.033965762704610825,0.8597894310951233,0.00039363864925689995,T,10
5,6,3,0,0,0,0.9660342335700989,0.1393730789422989,0.001206789631396532,T,10
5,6,4,0,0,0,0.9660342335700989,0.11067191511392593,0.0003569468390196562,T,10
5,7,0,0,0,0,0.9682275056838989,0.14825165271759033,0.0003377628163434565,T,10
5,7,1,1,1,0,0.03177250549197197,0.6017265915870667,0.0001524910912849009,T,10
5,7,2,1,1,0,0.03177250549197197,0.8407669067382812,0.0003998129686806351,T,10
5,7,3,0,0,0,0.9682275056838989,0.11323616653680801,0.0011418532812967896,T,10
5,7,4,0,0,0,0.9682275056838989,0.11770542711019516,0.0003501774335745722,T,10
5,8,0,0,0,0,0.9694903492927551,0.12329050898551941,0.00034199695801362395,T,10
5,8,1,1,1,0,0.03050963021814823,0.574227511882782,0.0001455878809792921,T,10
5,8,2,1,1,0,0.03050963021814823,0.8205313682556152,0.0004035010060761124,T,10
5,8,3,0,0,0,0.9694903492927551,0.09257731586694717,0.0010978830978274345,T,10
5,8,4,0,0,0,0.9694903492927551,0.12481678277254105,0.0003409773053135723,T,10
5,9,0,0,0,0,0.9702324867248535,0.1175815761089325,0.00035175299854017794,T,10
5,9,1,1,1,0,0.029767485335469246,0.5811574459075928,0.00014258378359954804,T,10
5,9,2,1,1,0,0.029767485335469246,0.8130049109458923,0.000428514089435339,T,10
5,9,3,0,0,0,0.9702324867248535,0.08443178236484528,0.0011177773121744394,T,10
5,9,4,0,0,0,0.9702324867248535,0.12094626575708389,0.000337129837134853,T,10
6,0,0,0,0,0,0.5,0.41360995173454285,0.014007886871695518,T,10
6,0,1,0,1,0,0.5,0.5618163347244263,0.01646985113620758,T,10
6,0,2,1,1,0,0.5,0.728534460067749,0.018167708069086075,T,10
6,0,3,1,1,0,0.5,0.6533457636833191,0.0195858646184206,T,10
6,0,4,0,0,0,0.5,0.44182369112968445,0.00836284551769495,T,10
6,1,0,0,0,0,0.800000011920929,0.3029738664627075,0.0015878962585702538,T,10
6,1,1,0,1,0,0.20000000298023224,0.6253758072853088,0.0012708845315501094,T,10
6,1,2,1,1,0,0.20000000298023224,0.8628142476081848,0.0013714247616007924,T,10
6,1,3,1,1,0,0.20000000298023224,0.7192147374153137,0.0030280796345323324,T,10
6,1,4,0,0,0,0.800000011920929,0.3416396379470825,0.0009697385248728096,T,10
6,2,0,0,0,0,0.902658998966217,0.21416494250297546,0.0007091140141710639,T,10
6,2,1,0,1,0,0.09734101593494415,0.6565257906913757,0.00041280323057435453,T,10
6,2,2,1,1,0,0.09734101593494415,0.9175436496734619,0.0006101629696786404,T,10
6,2,3,1,1,0,0.09734101593494415,0.7542920112609863,0.001662211841903627,T,10
6,2,4,0,0,0,0.902658998966217,0.2452884316444397,0.0005374894244596362,T,10
6,3,0,0,0,0,0.9391814470291138,0.11688145250082016,0.0005311341374181211,T,10
6,3,1,0,1,0,0.060818564146757126,0.6036145091056824,0.0002598832070361823,T,10
6,3,2,1,1,0,0.060818564146757126,0.9309555888175964,0.000477650755783543,T,10
6,3,3,1,1,0,0.060818564146757126,0.7781952023506165,0.0013944626552984118,T,10
6,3,4,0,0,0,0.9391814470291138,0.17860281467437744,0.00045903041609562933,T,10
