variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
去除LSTM,35,225.49783873558044,38500,-244.88,100.0,503.64,-748.52,-0.04131790275375048,-0.034130506000171104,2.925524451997545,3.071926909022861
去除LSTM,36,231.9675796031952,39600,-214.66,100.0,464.49,-679.15,-0.043490971417890656,-0.04173689218651917,2.9466606007681952,3.079536946614583
去除LSTM,37,238.40558767318726,40700,-171.53,100.0,414.59,-586.12,-0.042934979155607934,-0.04071160561094681,2.9189332511689927,3.0453953663508098
去除LSTM,38,244.83001470565796,41800,-150.13,100.0,390.62,-540.75,-0.04349314720990757,-0.042035936005413534,2.886168458726671,3.0305577913920083
去除LSTM,39,251.25912284851074,42900,-198.42,100.0,456.89,-655.31,-0.047708786496271686,-0.045331717313577734,2.9288396226035225,3.0346044381459554
去除LSTM,40,257.81326270103455,44000,-167.2,100.0,429.75,-596.95,-0.04695457494300273,-0.037899444262600605,2.920716227425469,3.011546736293369
去除LSTM,41,264.25552797317505,45100,-208.21,100.0,488.52,-696.73,-0.0449391317812519,-0.03905430968023009,2.8721649752722844,3.0024535497029623
去除LSTM,42,270.70269298553467,46200,-267.32,100.0,571.16,-838.48,-0.045392830876840484,-0.03847434198897746,2.8382797135247126,2.981568929884169
去除LSTM,43,277.122447013855,47300,-304.82,100.0,613.07,-917.89,-0.047971148592316444,-0.03670261507957346,2.8667132324642606,2.993037390708923
去除LSTM,44,283.5766408443451,48400,-311.16,100.0,616.03,-927.19,-0.04567664118690623,-0.042568089026543826,2.8902469793955485,2.9706571764416165
去除LSTM,45,289.9629738330841,49500,-317.55,100.0,622.92,-940.47,-0.036406581776423586,-0.043281813090046244,2.785404668913947,2.982940451304118
去除LSTM,46,296.42923974990845,50600,-311.47,100.0,621.18,-932.65,-0.042968564480543134,-0.0433238139996926,2.816559640566508,2.9530968401167126
去除LSTM,47,302.9024147987366,51700,-314.59,100.0,634.38,-948.97,-0.04673258817444245,-0.0438826738546292,2.8360885090298122,2.924623743693034
去除LSTM,48,309.29825496673584,52800,-290.6,100.0,609.82,-900.42,-0.0377252717812856,-0.03507265271101561,2.80103895134396,2.9695653756459555
去除LSTM,49,315.7504451274872,53900,-317.65,100.0,646.56,-964.21,-0.04198662139889267,-0.034617039043870236,2.806298096974691,2.957411781946818
去除LSTM,50,322.164892911911,55000,-352.92,100.0,696.05,-1048.97,-0.04596823746752408,-0.03723266078159213,2.692210094134013,2.976790976524353
去除LSTM,51,328.6901009082794,56100,-302.96,100.0,627.63,-930.59,-0.04441485308214194,-0.03860180673913823,2.7690062125523887,2.9301309241188895
去除LSTM,52,335.1264019012451,57200,-298.6,100.0,617.77,-916.37,-0.04844297569555541,-0.03758537883145942,2.795060631963942,2.9113709052403767
去除LSTM,53,341.60912799835205,58300,-285.54,100.0,598.85,-884.39,-0.04233308019530442,-0.03987001511785719,2.7439537684122723,2.891592582066854
去除LSTM,54,348.0325539112091,59400,-270.33,100.0,580.14,-850.47,-0.03570060844843586,-0.04567701930904554,2.7034856451882257,2.8923688729604087
去除LSTM,55,354.5199489593506,60500,-276.68,100.0,577.61,-854.29,-0.04310298541353808,-0.03752902236042751,2.7016395144992407,2.8540323946211075
去除LSTM,56,360.96245193481445,61600,-283.86,100.0,577.02,-860.88,-0.0385371843042473,-0.04008223948638058,2.69002145131429,2.8530803600947063
去除LSTM,57,367.37098598480225,62700,-258.6,100.0,538.01,-796.61,-0.04842274342663586,-0.042879965083880554,2.713373075591193,2.8395872831344606
去除LSTM,58,373.8212568759918,63800,-232.67,100.0,513.3,-745.97,-0.04544794703316357,-0.03884445030449165,2.631613556543986,2.8424832847383286
去除LSTM,59,380.22038674354553,64900,-202.08,100.0,464.08,-666.16,-0.040320746352275214,-0.043142367340624335,2.5744606150521174,2.8699139144685533
